V1,Date_Deb_Situ,ANNEE,Date_Fin_Situ,IDA,Responsabilite_IDA,ANNEE_CLOTURE,CHARGE_SINISTRE,Num_contrat,IMMAT
3373,2011-01-01,2011,2011-12-31,0,0,2012,2235.24813619095,9807,47581
3375,2013-01-01,2013,2013-12-31,0,0,2013,800.178349049965,9812,47605
3376,2011-01-01,2011,2011-04-04,0,0,2011,2566.77045815217,9817,47621
3377,2012-05-31,2012,2012-09-30,0,0,2012,704.832537876646,9817,47632
3380,2011-06-08,2011,2011-08-31,1,0,2011,1967.23220349417,9821,47644
3382,2011-10-04,2011,2011-11-15,0,0,2012,95.6476066416491,9832,47686
3383,2011-01-01,2011,2011-01-31,0,0,2012,91.0344473400234,9843,47718
3386,2012-01-01,2012,2012-06-10,1,0,2012,-179.395849103404,9850,47760
3387,2011-04-01,2011,2011-12-31,0,0,2011,2469.86177758928,9851,47763
3388,2011-04-01,2011,2011-12-31,0,0,2012,1156.85747897846,9851,47765
3389,2013-10-28,2013,2013-12-31,1,50,2014,3916.29200843099,9853,47783
3390,2013-01-29,2013,2013-12-31,0,0,2013,537.659405240633,9854,47786
3391,2012-01-01,2012,2012-12-31,0,0,2012,1068.28050902341,9855,47790
3392,2013-01-01,2013,2013-03-21,0,0,2013,6540.33893510848,9860,47805
3393,2013-04-01,2013,2013-12-31,1,0,2014,-660.587166537456,9861,47809
3394,2013-01-01,2013,2013-12-31,0,0,2014,1517.82641592108,9861,47810
3395,2013-01-01,2013,2013-12-31,0,0,2013,413.63224616632,9861,47811
3396,2013-01-01,2013,2013-12-31,0,0,2013,1168.5304965571,9863,47820
3397,2013-01-01,2013,2013-12-31,0,0,2013,559.35634373169,9863,47821
3398,2013-01-01,2013,2013-12-31,0,0,0,162.20428581814,9865,47835
3399,2012-01-01,2012,2012-12-31,0,0,2012,3502.28251792926,9866,47840
3400,2012-01-01,2012,2012-12-31,1,0,2013,-575.394617191548,9871,47859
3401,2013-01-23,2013,2013-06-30,0,0,2013,202.2891910582,9871,47863
3403,2012-01-01,2012,2012-12-31,1,0,2013,-335.3271005441,9876,47888
3404,2013-01-01,2013,2013-12-31,1,0,2014,-852.79854463533,9878,47897
3407,2012-01-01,2012,2012-10-01,1,0,2013,499.169704618893,9880,47911
3408,2012-01-01,2012,2012-12-31,0,0,2013,1344.53114664179,9880,47918
3410,2013-01-01,2013,2013-12-31,1,0,2013,505.906210608416,9881,47928
3411,2013-01-01,2013,2013-12-31,0,0,2013,2082.30250420481,9881,47930
3412,2013-04-01,2013,2013-12-31,0,0,2013,1137.16532466988,9882,47938
3416,2012-01-01,2012,2012-12-31,1,50,2012,4148.32960993893,9890,47971
3417,2012-01-01,2012,2012-12-31,0,0,2012,218.86638499722,9890,47971
3418,2012-01-01,2012,2012-12-31,0,0,2013,37.3903028442507,9891,47974
3419,2012-01-01,2012,2012-12-31,0,0,2012,1206.2118164601,9891,47974
3420,2012-02-28,2012,2012-12-31,0,0,2012,1849.04694241397,9893,47987
3421,2012-02-28,2012,2012-12-31,0,0,2013,1891.10429660776,9893,47987
3422,2012-01-01,2012,2012-12-31,1,0,2012,-554.991087850479,9894,47988
3423,2012-04-19,2012,2012-12-31,1,0,2013,60.962684602791,9901,48008
3424,2012-04-01,2012,2012-09-30,0,0,2012,1788.34293964117,9910,48019
3425,2012-04-01,2012,2012-09-30,0,0,2012,1398.00283658423,9910,48020
3430,2013-01-01,2013,2013-09-30,0,0,2013,1275.05351846824,9920,48078
3434,2013-01-01,2013,2013-10-23,0,0,2014,1010.90703481184,9927,48120
3438,2013-04-09,2013,2013-12-31,0,0,2013,161.676143748562,9934,48154
3445,2013-01-01,2013,2013-12-31,0,0,2013,1906.7006552747,9970,48252
3446,2013-02-24,2013,2013-12-31,0,0,2013,1638.47993279584,9972,48264
3448,2013-06-07,2013,2013-12-31,1,0,2014,79.210532027212,9985,48307
3450,2013-01-01,2013,2013-12-31,1,0,2014,182.090451499213,10002,48359
3451,2013-01-01,2013,2013-12-31,1,0,2013,-835.046504051738,10002,48361
3452,2013-01-01,2013,2013-12-31,0,0,2013,1697.28693548198,10008,48374
3453,2013-01-01,2013,2013-12-31,0,0,2014,2376.45608014094,10008,48375
3454,2013-01-01,2013,2013-12-31,0,0,2014,621.051960186142,10009,48379
3458,2013-10-09,2013,2013-12-31,0,0,0,685.506849493902,10027,48422
3459,2012-03-05,2012,2012-05-31,0,0,2012,2158.51663836788,10029,48429
3461,2013-06-01,2013,2013-12-31,0,0,0,2371.25010831224,10032,48443
3462,2013-01-01,2013,2013-12-31,0,0,2013,4499.19917710206,10037,48461
3463,2012-01-01,2012,2012-03-23,0,0,2012,554.16115031257,10042,48484
3464,2013-01-01,2013,2013-06-30,0,0,2013,864.148209926479,10047,48500
3465,2011-01-01,2011,2011-12-31,0,0,2011,5416.74362810389,10051,48514
3466,2013-01-01,2013,2013-03-14,0,0,2014,1001.8639491715,10060,48551
3467,2013-05-14,2013,2013-12-31,1,0,2013,-493.015232746864,10065,48569
3468,2012-01-01,2012,2012-12-31,0,0,2013,140.119324582087,10066,48570
3469,2011-01-01,2011,2011-11-18,0,0,2012,4125.16680774455,10077,48611
3470,2013-01-01,2013,2013-10-17,0,0,2014,3406.89359311761,10079,48620
3471,2012-01-01,2012,2012-12-31,0,0,2013,3155.18539412026,10081,48630
3472,2012-01-01,2012,2012-12-31,0,0,2012,1711.77311796185,10081,48630
3475,2012-01-01,2012,2012-06-30,0,0,2012,2873.12519373652,10088,48665
3476,2011-01-01,2011,2011-06-19,0,0,2011,2641.10914904775,10090,48678
3477,2011-01-01,2011,2011-06-19,0,0,2011,2649.88277444851,10090,48678
3478,2011-11-09,2011,2011-12-13,0,0,2012,101.198487577016,10090,48687
3479,2012-01-09,2012,2012-05-20,0,0,2012,2147.81367765173,10090,48687
3480,2012-01-01,2012,2012-12-31,1,50,2012,1359.42690868582,10093,48706
3481,2012-01-01,2012,2012-12-31,1,0,2013,293.593098637805,10093,48707
3482,2012-01-01,2012,2012-12-31,0,0,2014,140.119324582087,10093,48707
3483,2011-01-24,2011,2011-07-11,0,0,2011,3366.86257992546,10106,48767
3484,2011-06-27,2011,2011-09-29,0,0,2012,169.975519127655,10108,48771
3485,2012-01-01,2012,2012-12-07,0,0,2013,1723.122783253,10116,48794
3486,2012-02-02,2012,2012-12-31,0,0,2013,140.119324582087,10116,48795
3487,2012-08-01,2012,2012-10-31,0,0,2012,2636.0001829053,10122,48812
3490,2012-01-04,2012,2012-12-03,0,0,2013,1194.12921931729,10130,48862
3491,2011-02-28,2011,2011-06-24,0,0,2011,2676.12820178369,10130,48863
3492,2011-01-01,2011,2011-05-18,0,0,2011,2006.44405755798,10132,48870
3493,2011-01-01,2011,2011-12-31,0,0,2011,3002.08886439996,10135,48884
3495,2013-01-01,2013,2013-12-31,0,0,2013,847.87281145579,10147,48932
3496,2013-03-01,2013,2013-12-31,0,0,2014,385.823949441568,10152,48946
3497,2012-07-01,2012,2012-12-31,0,0,2013,301.903252426481,10161,48987
3498,2011-05-20,2011,2011-10-09,0,0,2011,500.128983071801,10164,48999
3499,2012-01-01,2012,2012-07-31,0,0,2012,483.594902771114,10165,49010
3500,2013-08-01,2013,2013-12-31,0,0,2013,2708.53887940049,10165,49012
3502,2013-01-01,2013,2013-04-30,0,0,2014,140.119324582087,10169,49033
3503,2013-08-02,2013,2013-12-31,0,0,2014,4630.74966606547,10171,49042
3505,2012-01-13,2012,2012-06-12,1,0,2012,516.760069058736,10172,49053
3506,2012-01-01,2012,2012-02-23,0,0,2012,1258.34698361422,10176,49072
3507,2011-01-01,2011,2011-12-31,0,0,2012,1782.50104164706,10179,49094
3508,2011-01-01,2011,2011-07-18,0,0,2011,157.849808346512,10180,49095
3509,2011-01-01,2011,2011-07-18,0,0,2011,1269.83676822995,10180,49095
3510,2012-07-01,2012,2012-12-31,1,0,2013,3263.33595587847,10184,49101
3511,2011-05-23,2011,2011-09-20,0,0,2011,944.124009034101,10188,49128
3512,2011-01-01,2011,2011-12-31,0,0,2011,1803.87462785062,10190,49143
3513,2011-01-01,2011,2011-09-30,1,0,2012,-282.480558357487,10191,49145
3514,2011-01-01,2011,2011-09-30,0,0,2011,3052.00367917993,10191,49152
3515,2011-11-17,2011,2011-12-31,0,0,2012,1266.70025104123,10191,49154
3516,2011-01-01,2011,2011-08-31,1,0,2011,-485.082323293601,10192,49162
3517,2012-01-27,2012,2012-02-27,0,0,2013,1996.75426734265,10192,49163
3518,2013-08-01,2013,2013-12-31,0,0,2014,1497.48755703751,10196,49196
3519,2012-01-07,2012,2012-02-26,1,50,2012,2355.53518713988,10197,49204
3520,2013-10-01,2013,2013-12-31,0,0,2014,1759.1981201281,10203,49242
3523,2012-01-04,2012,2012-02-24,0,0,2012,1560.33646331737,10217,49340
3524,2011-01-01,2011,2011-12-31,0,0,2012,7587.53687498708,10219,49349
3525,2011-01-01,2011,2011-12-31,0,0,2011,1167.35564991253,10219,49349
3526,2011-04-07,2011,2011-05-30,0,0,2011,3354.26261912266,10221,49359
3527,2012-10-12,2012,2012-11-14,1,0,2013,-1079.50083339956,10226,49378
3529,2012-01-01,2012,2012-12-31,0,0,2013,523.086995484096,10232,49410
3530,2012-01-01,2012,2012-12-31,0,0,2012,57.7830537757359,10238,49438
3532,2012-01-01,2012,2012-05-28,1,0,2012,680.085309473533,10245,49473
3533,2011-07-01,2011,2011-12-31,0,0,2011,1080.91280505497,10245,49474
3535,2011-06-01,2011,2011-09-07,0,0,2011,2034.42480883607,10255,49519
3536,2011-02-07,2011,2011-08-24,1,0,2013,-827.997424184301,10257,49522
3537,2012-04-11,2012,2012-12-31,0,0,2013,2069.18517974201,10260,49528
3538,2012-07-01,2012,2012-10-08,1,0,2012,-570.231759001177,10263,49550
3539,2011-10-03,2011,2011-12-31,1,0,2012,-1039.49137702659,10271,49579
3540,2012-01-01,2012,2012-08-31,1,0,2012,-511.4463131342,10272,49587
3541,2011-01-01,2011,2011-12-31,0,0,2012,529.877393521536,10273,49589
3542,2012-01-01,2012,2012-03-31,1,0,2012,-312.994235887632,10275,49614
3543,2013-01-01,2013,2013-04-25,1,0,2013,-548.308473908872,10280,49643
3544,2011-01-01,2011,2011-09-30,1,0,2011,356.819249253076,10283,49662
3545,2011-01-01,2011,2011-09-30,1,0,2011,-280.605115090004,10288,49679
3546,2011-01-28,2011,2011-09-30,1,0,2011,-407.33765496971,10289,49686
3547,2012-01-01,2012,2012-07-31,0,0,2012,2847.44024369967,10294,49714
3548,2013-01-01,2013,2013-09-30,1,0,2013,3092.95085718665,10298,49724
3549,2011-01-01,2011,2011-03-23,1,0,2011,-253.227954748581,10299,49735
3550,2012-01-01,2012,2012-09-30,1,0,2012,-80.1051400226207,10302,49749
3551,2012-03-29,2012,2012-09-30,0,0,2014,161.676143748562,10302,49751
3552,2011-04-01,2011,2011-12-30,1,0,2012,2559.69982146556,10307,49767
3554,2012-01-01,2012,2012-09-30,0,0,2012,708.292407352865,10314,49801
3555,2012-01-01,2012,2012-12-31,0,0,2013,3284.3430761562,10315,49802
3557,2013-01-01,2013,2013-12-31,1,0,2013,-233.600470897505,10319,49812
3558,2011-01-01,2011,2011-12-31,1,0,2011,-401.301745603097,10321,49818
3559,2011-01-01,2011,2011-12-31,0,0,2011,1002.80167080525,10327,49845
3560,2012-01-01,2012,2012-12-31,0,0,2012,1878.48277898579,10328,49848
3561,2012-01-01,2012,2012-12-31,0,0,2013,1338.53835091351,10328,49849
3562,2013-04-16,2013,2013-09-30,0,0,2013,957.661691470647,10330,49867
3563,2011-09-10,2011,2011-12-31,0,0,2012,2946.17047548212,10331,49872
3564,2011-02-05,2011,2011-12-31,0,0,2011,1011.84475644558,10332,49873
3566,2013-06-01,2013,2013-10-02,0,0,2014,5595.07241465856,10348,49958
3567,2011-01-01,2011,2011-12-31,0,0,2011,2827.44629392276,10353,49983
3568,2013-05-24,2013,2013-12-31,0,0,2014,341.093549671132,10354,49984
3569,2013-05-24,2013,2013-12-31,1,0,2014,1177.86459925619,10354,49984
3570,2012-01-01,2012,2012-10-09,0,0,2012,1305.72887214213,10357,49994
3571,2011-07-29,2011,2011-12-31,0,0,2012,3242.02704013241,10359,50001
3572,2011-06-15,2011,2011-12-31,0,0,2012,1032.03271759499,10364,50022
3573,2012-01-01,2012,2012-05-22,1,0,2012,467.394953167509,10364,50022
3574,2011-01-01,2011,2011-04-03,0,0,2011,839.325532656283,10367,50032
3575,2012-05-14,2012,2012-09-30,0,0,2013,925.412689997601,10374,50062
3577,2012-08-01,2012,2012-12-31,0,0,2013,889.897830420833,10377,50080
3579,2011-01-01,2011,2011-12-31,1,0,2011,-658.970405099971,10383,50097
3580,2012-01-01,2012,2012-07-22,0,0,2012,958.47007218939,10386,50109
3581,2012-01-01,2012,2012-07-22,0,0,2012,643.934523731355,10386,50109
3582,2012-01-01,2012,2012-07-22,0,0,2012,1563.51609414442,10386,50111
3583,2012-01-01,2012,2012-12-31,0,0,2013,936.848582565416,10395,50151
3584,2012-01-01,2012,2012-12-31,0,0,2012,1480.34988580016,10395,50158
3586,2012-01-01,2012,2012-08-15,0,0,2012,805.912462948247,10400,50182
3587,2011-09-01,2011,2011-11-13,1,0,2012,2680.83836677157,10405,50203
3588,2012-01-02,2012,2012-02-22,1,0,2012,485.093101703184,10414,50251
3590,2011-01-01,2011,2011-12-31,1,0,2012,2298.81919591288,10425,50296
3591,2011-04-15,2011,2011-08-30,0,0,2011,2691.37965134397,10437,50323
3592,2011-01-01,2011,2011-12-31,0,0,2011,627.023199095255,10438,50331
3593,2013-07-01,2013,2013-12-31,1,0,2013,328.989395709157,10441,50345
3594,2012-04-01,2012,2012-06-30,0,0,2012,2344.1424082104,10441,50346
3595,2011-07-15,2011,2011-12-31,0,0,2011,1522.87071160604,10442,50353
3596,2011-07-15,2011,2011-12-31,0,0,2011,1035.44947343287,10442,50353
3597,2011-01-01,2011,2011-04-20,0,0,2012,128.54331268969,10450,50381
3599,2013-03-06,2013,2013-12-31,1,0,2014,-808.779519897388,10450,50388
3600,2013-03-06,2013,2013-12-31,0,0,0,894.607995408708,10450,50390
3602,2011-01-01,2011,2011-12-31,0,0,2011,1057.02784941851,10451,50395
3603,2011-01-01,2011,2011-12-31,0,0,2012,2265.57858075818,10451,50397
3604,2011-01-01,2011,2011-12-31,0,0,2011,2929.31304289394,10451,50397
3605,2011-01-01,2011,2011-12-31,0,0,2011,1558.08377571447,10455,50424
3606,2011-01-01,2011,2011-12-31,0,0,2011,2305.21079279574,10455,50424
3607,2013-01-01,2013,2013-12-31,0,0,2014,414.591524619228,10455,50424
3609,2011-01-01,2011,2011-12-31,0,0,2011,450.278838749327,10464,50453
3610,2012-01-01,2012,2012-12-05,0,0,2012,1992.72314215852,10465,50459
3611,2012-06-19,2012,2012-12-05,0,0,2013,2214.74760116363,10465,50462
3613,2012-01-01,2012,2012-12-31,0,0,2012,4063.6005322051,10475,50508
3614,2013-02-12,2013,2013-03-14,0,0,2013,1165.01673503297,10482,50537
3615,2013-01-01,2013,2013-12-31,0,0,2013,187.404207423749,10484,50557
3616,2011-01-01,2011,2011-10-27,1,0,2011,-951.302429816537,10486,50561
3617,2013-01-01,2013,2013-04-04,0,0,2013,1626.64523907345,10489,50570
3618,2012-01-01,2012,2012-12-31,0,0,2013,2034.42480883607,10489,50577
3619,2013-10-01,2013,2013-12-31,1,0,2014,851.763817315339,10493,50589
3620,2012-01-01,2012,2012-12-31,1,0,2013,-81.5386684971913,10494,50596
3621,2011-01-01,2011,2011-12-31,0,0,2012,1138.99765429903,10506,50654
3622,2013-01-01,2013,2013-12-31,0,0,2013,1549.87062761205,10512,50680
3623,2012-01-01,2012,2012-12-31,1,50,2013,-18.4957508448355,10514,50688
3625,2013-01-01,2013,2013-06-09,0,0,2013,1163.65865542548,10521,50711
3627,2013-07-01,2013,2013-11-13,0,0,2013,2652.88995072223,10522,50716
3628,2013-01-17,2013,2013-06-30,1,0,2013,-105.973323022391,10522,50719
3629,2013-01-01,2013,2013-11-30,0,100,2013,679.061360563126,10529,50751
3630,2013-09-30,2013,2013-12-31,0,0,2013,2635.62293856989,10531,50757
3631,2012-01-01,2012,2012-12-31,0,0,2013,1664.47745671061,10535,50771
3632,2013-01-01,2013,2013-12-02,0,0,2014,657.612325492483,10538,50782
3633,2013-05-16,2013,2013-12-31,0,0,2014,1213.68125430129,10541,50796
3634,2013-01-01,2013,2013-12-16,0,0,2013,442.647724764395,10544,50805
3635,2013-01-01,2013,2013-02-25,0,0,2014,140.119324582087,10546,50813
3636,2013-01-01,2013,2013-12-31,1,50,2014,2142.25201830677,10547,50823
3637,2012-11-19,2012,2012-12-31,1,0,2013,397.561637477713,10552,50860
3638,2013-01-04,2013,2013-12-31,0,0,2013,1663.15171233187,10553,50876
3639,2011-01-01,2011,2011-12-31,0,0,2011,2149.25798453588,10554,50883
3640,2013-01-01,2013,2013-12-31,0,0,2013,2886.80299549765,10554,50884
3642,2012-01-01,2012,2012-08-22,1,0,2012,1254.60687548884,10563,50930
3643,2012-01-01,2012,2012-12-31,0,0,2012,2123.26046062111,10563,50931
3644,2012-01-01,2012,2012-12-31,0,0,2012,1074.42420248586,10563,50931
3645,2011-01-01,2011,2011-12-31,0,0,2011,1564.79872488483,10563,50933
3646,2013-01-01,2013,2013-12-31,0,0,2014,1933.82991219571,10563,50934
3647,2013-01-01,2013,2013-12-31,0,0,2013,1389.22921118347,10563,50934
3648,2011-01-01,2011,2011-12-31,1,0,2011,-403.640660482659,10569,50958
3649,2013-04-30,2013,2013-12-31,1,0,2014,-386.319756282396,10571,50980
3650,2013-04-30,2013,2013-12-31,1,50,2014,288.257785894102,10571,50980
3651,2013-07-01,2013,2013-11-20,0,0,2013,2013.89193858,10572,50988
3652,2013-11-22,2013,2013-12-31,0,0,2014,3541.78538905182,10572,50991
3653,2011-01-01,2011,2011-07-20,1,50,2012,610.596902890401,10573,50998
3654,2011-01-01,2011,2011-09-30,0,0,2012,820.851338630614,10574,51008
3655,2011-01-01,2011,2011-09-30,0,0,2011,875.982903648874,10574,51008
3656,2012-10-01,2012,2012-12-31,0,0,2013,140.119324582087,10574,51010
3657,2011-01-01,2011,2011-12-31,0,0,2011,861.475164349836,10579,51023
3658,2012-01-01,2012,2012-12-31,0,0,2012,567.31081000412,10579,51025
3659,2012-01-01,2012,2012-05-14,0,0,2012,4969.98932928829,10580,51029
3660,2012-01-01,2012,2012-12-31,0,0,2013,1750.97419361609,10587,51056
3661,2012-02-23,2012,2012-12-31,0,0,2012,508.988835749222,10588,51067
3662,2012-01-01,2012,2012-12-31,0,0,2012,108.538584503201,10592,51087
3663,2013-01-01,2013,2013-12-31,1,0,2013,1731.31437453626,10593,51090
3664,2013-01-01,2013,2013-12-31,0,0,2013,133.027131076317,10595,51097
3665,2011-02-14,2011,2011-12-31,1,0,2011,786.338871145088,10599,51112
3666,2011-01-01,2011,2011-01-30,1,0,2011,1177.04544012786,10608,51149
3668,2013-01-01,2013,2013-12-31,1,0,2013,1574.58552078641,10609,51156
3669,2013-01-01,2013,2013-12-31,0,100,2014,937.107264395413,10611,51160
3672,2012-01-01,2012,2012-12-31,0,100,2014,1162.25746217966,10624,51204
3673,2012-01-01,2012,2012-12-31,0,0,2013,389.240705279454,10624,51204
3674,2012-01-01,2012,2012-09-03,1,0,2013,-171.247371458477,10631,51227
3675,2012-01-01,2012,2012-12-31,0,0,2012,1276.60560944823,10635,51249
3676,2013-01-01,2013,2013-12-31,0,0,2013,2388.94825684791,10636,51253
3677,2012-01-01,2012,2012-12-31,0,0,2012,2982.03024416555,10640,51271
3680,2013-07-09,2013,2013-12-31,0,0,2013,2500.91437559858,10641,51287
3681,2013-01-27,2013,2013-03-27,0,0,2013,1687.30612820791,10643,51296
3682,2012-06-08,2012,2012-12-31,1,0,2013,1886.40491002947,10644,51300
3684,2011-01-01,2011,2011-12-15,0,0,2011,1295.89896260222,10649,51326
3685,2012-02-20,2012,2012-09-16,0,0,2012,1112.20252807511,10651,51344
3686,2013-02-18,2013,2013-12-31,1,0,2013,233.136999285426,10651,51347
3687,2011-10-01,2011,2011-12-26,1,0,2013,-771.195205680639,10654,51364
3688,2011-10-01,2011,2011-12-26,1,50,2012,-315.548718958859,10654,51364
3689,2011-01-01,2011,2011-05-19,0,0,2011,2068.01033309744,10655,51374
3690,2011-01-01,2011,2011-12-31,0,0,2011,1318.18871362036,10662,51402
3694,2011-10-03,2011,2011-11-20,0,0,2012,3023.12831990644,10676,51481
3695,2012-03-31,2012,2012-11-02,1,0,2013,-638.318972338488,10678,51489
3696,2013-01-01,2013,2013-07-16,0,0,2013,2640.71034789317,10678,51489
3698,2011-03-21,2011,2011-12-31,1,0,2011,35.5256379863506,10686,51531
3700,2011-01-01,2011,2011-12-31,0,0,2011,1075.1032422896,10687,51535
3701,2013-01-01,2013,2013-12-08,0,0,2013,1925.06706520454,10687,51538
3702,2012-10-29,2012,2012-12-27,1,0,2013,1479.19659597476,10690,51560
3704,2013-03-18,2013,2013-10-03,1,0,2013,117.581670143537,10701,51630
3706,2011-01-01,2011,2011-12-31,1,50,2011,-93.3949190387525,10727,51737
3707,2012-01-01,2012,2012-12-31,0,0,2012,2372.70519360597,10728,51738
3709,2011-05-17,2011,2011-12-31,0,0,2011,1724.79343673841,10737,51778
3710,2012-01-01,2012,2012-12-31,0,0,2012,997.218454641128,10744,51799
3711,2013-01-01,2013,2013-10-07,0,0,2013,2809.15533286001,10746,51808
3712,2012-01-01,2012,2012-12-31,0,0,2014,495.73139196184,10747,51816
3713,2012-08-01,2012,2012-09-16,0,0,2012,1586.53877701422,10753,51859
3714,2013-01-01,2013,2013-11-11,1,0,2013,6126.73902417091,10758,51910
3715,2013-01-28,2013,2013-11-11,0,0,2014,788.537666700068,10758,51913
3716,2012-01-01,2012,2012-12-31,0,0,2012,659.369206254551,10759,51918
3717,2012-01-01,2012,2012-09-25,0,0,2012,707.559475501205,10760,51924
3718,2011-01-01,2011,2011-07-28,0,100,2011,1455.83978240788,10765,51953
3719,2012-01-01,2012,2012-12-31,0,0,2012,1222.03452172829,10769,51994
3720,2011-01-01,2011,2011-12-31,0,0,2012,2004.115921088,10769,51995
3721,2012-01-01,2012,2012-12-31,0,0,2012,2050.39841183843,10769,51996
3722,2011-02-14,2011,2011-12-31,0,0,2011,264.728517773895,10769,52001
3723,2012-01-01,2012,2012-12-31,0,0,2012,619.38130670074,10769,52005
3724,2012-10-26,2012,2012-12-31,0,0,2013,1644.46195011454,10771,52024
3725,2011-07-20,2011,2011-10-05,0,0,2011,854.501533349481,10771,52026
3727,2011-04-02,2011,2011-10-13,0,0,2012,140.119324582087,10778,52047
3728,2012-01-01,2012,2012-12-31,0,0,2012,1069.39068521049,10783,52067
3729,2011-07-19,2011,2011-09-01,0,0,2011,572.678457976572,10790,52086
3730,2012-03-01,2012,2012-12-26,1,0,2012,435.447747162793,10791,52101
3731,2011-01-01,2011,2011-03-10,1,0,2011,-803.950792404098,10791,52111
3732,2013-01-01,2013,2013-04-15,0,0,2013,1633.00450072756,10793,52124
3733,2013-01-01,2013,2013-04-15,1,50,2013,1920.60480363708,10793,52126
3734,2011-01-01,2011,2011-12-31,0,0,2011,219.038839550551,10806,52153
3735,2012-01-01,2012,2012-12-31,1,0,2013,-0.0431136383329498,10807,52156
3736,2012-06-14,2012,2012-12-31,1,0,2013,1260.6104496267,10811,52170
3737,2011-01-01,2011,2011-12-31,0,0,2011,2643.90075712981,10811,52172
3738,2013-01-01,2013,2013-12-31,0,0,2013,4246.54247806139,10811,52173
3739,2012-01-01,2012,2012-04-12,1,0,2012,-425.434604659965,10816,52197
3740,2012-01-01,2012,2012-04-12,1,0,2012,-286.824257419532,10816,52197
3742,2011-01-01,2011,2011-12-31,0,0,2011,6015.78607592106,10820,52216
3743,2012-01-01,2012,2012-06-14,0,0,2012,401.24785355518,10825,52235
3744,2012-01-01,2012,2012-06-14,0,0,2012,1767.32504095386,10825,52235
3745,2011-01-10,2011,2011-12-31,1,0,2011,-66.545900766908,10830,52250
3746,2013-01-01,2013,2013-12-31,1,0,2013,260.75128463768,10832,52257
3747,2012-01-01,2012,2012-12-31,0,0,2013,491.861942921458,10837,52287
3748,2011-04-07,2011,2011-10-25,0,0,2011,3486.78316494856,10837,52289
3749,2012-05-22,2012,2012-07-10,0,100,2013,1599.25730032244,10842,52320
3750,2012-07-24,2012,2012-12-31,0,0,2013,526.956444524479,10842,52322
3751,2012-01-01,2012,2012-08-27,0,0,2012,1376.82326175317,10844,52337
3755,2012-01-01,2012,2012-10-29,0,0,2012,846.902754593299,10855,52378
3756,2011-01-01,2011,2011-12-31,0,0,2011,1002.55376738483,10855,52379
3757,2011-01-01,2011,2011-12-31,0,0,2012,3412.44447405298,10855,52380
3759,2012-01-01,2012,2012-12-31,0,0,2012,697.449327312129,10862,52408
3760,2011-01-01,2011,2011-03-31,1,0,2011,147.58876242327,10863,52412
